judgmentId,partidipantId,approach,rbase,rv,answer,correctans,rL,rR
42,ie1ou6ft,above,0.5,0.6,L,L,0.6,0.5
43,ie1ou6ft,above,0.5,0.59,L,L,0.59,0.5
44,ie1ou6ft,above,0.5,0.58,R,R,0.5,0.58
45,ie1ou6ft,above,0.5,0.57,R,R,0.5,0.57
46,ie1ou6ft,above,0.5,0.56,R,L,0.56,0.5
47,ie1ou6ft,above,0.5,0.59,R,L,0.59,0.5
48,ie1ou6ft,above,0.5,0.62,L,L,0.62,0.5
49,ie1ou6ft,above,0.5,0.61,R,R,0.5,0.61
50,ie1ou6ft,above,0.5,0.6,L,R,0.5,0.6
1,ie1otv9o,above,0.5,0.6,R,R,0.5,0.6
2,ie1otv9o,above,0.5,0.59,R,L,0.59,0.5
3,ie1otv9o,above,0.5,0.62,L,L,0.62,0.5
4,ie1otv9o,above,0.5,0.61,L,L,0.61,0.5
5,ie1otv9o,above,0.5,0.6,L,L,0.6,0.5
6,ie1otv9o,above,0.5,0.59,L,L,0.59,0.5
7,ie1otv9o,above,0.5,0.58,L,R,0.5,0.58
8,ie1otv9o,above,0.5,0.61,L,R,0.5,0.61
9,ie1otv9o,above,0.5,0.64,L,L,0.64,0.5
10,ie1otv9o,above,0.5,0.63,L,R,0.5,0.63
11,ie1otv9o,above,0.5,0.66,R,R,0.5,0.66
12,ie1otv9o,above,0.5,0.65,R,R,0.5,0.65
13,ie1otv9o,above,0.5,0.64,R,L,0.64,0.5
14,ie1otv9o,above,0.5,0.67,L,L,0.67,0.5
15,ie1otv9o,above,0.5,0.66,R,R,0.5,0.66
16,ie1otv9o,above,0.5,0.65,L,L,0.65,0.5
17,ie1otv9o,above,0.5,0.64,L,L,0.64,0.5
18,ie1otv9o,above,0.5,0.63,R,R,0.5,0.63
19,ie1otv9o,above,0.5,0.62,R,R,0.5,0.62
20,ie1otv9o,above,0.5,0.61,R,R,0.5,0.61
21,ie1otv9o,above,0.5,0.6,R,R,0.5,0.6
22,ie1otv9o,above,0.5,0.59,L,L,0.59,0.5
23,ie1otv9o,above,0.5,0.58,L,L,0.58,0.5
24,ie1otv9o,above,0.5,0.57,L,L,0.57,0.5
25,ie1otv9o,above,0.5,0.56,R,R,0.5,0.56
26,ie1otv9o,above,0.5,0.55,R,R,0.5,0.55
27,ie1otv9o,above,0.5,0.54,R,R,0.5,0.54
28,ie1otv9o,above,0.5,0.53,R,L,0.53,0.5
29,ie1otv9o,above,0.5,0.56,R,R,0.5,0.56
30,ie1otv9o,above,0.5,0.55,R,L,0.55,0.5
31,ie1otv9o,above,0.5,0.58,R,L,0.58,0.5
32,ie1otv9o,above,0.5,0.61,L,L,0.61,0.5
33,ie1otv9o,above,0.5,0.6,L,L,0.6,0.5
34,ie1otv9o,above,0.5,0.59,L,R,0.5,0.59
35,ie1otv9o,above,0.5,0.62,R,R,0.5,0.62
36,ie1otv9o,above,0.5,0.61,R,L,0.61,0.5
37,ie1otv9o,above,0.5,0.64,L,L,0.64,0.5
38,ie1otv9o,above,0.5,0.63,L,L,0.63,0.5
39,ie1otv9o,above,0.5,0.62,L,L,0.62,0.5
40,ie1otv9o,above,0.5,0.61,L,L,0.61,0.5
41,ie1otv9o,above,0.5,0.6,L,R,0.5,0.6
42,ie1otv9o,above,0.5,0.63,L,L,0.63,0.5
43,ie1otv9o,above,0.5,0.62,L,L,0.62,0.5
44,ie1otv9o,above,0.5,0.61,L,L,0.61,0.5
45,ie1otv9o,above,0.5,0.6,L,R,0.5,0.6
46,ie1otv9o,above,0.5,0.63,L,L,0.63,0.5
47,ie1otv9o,above,0.5,0.62,L,R,0.5,0.62
48,ie1otv9o,above,0.5,0.65,L,L,0.65,0.5
49,ie1otv9o,above,0.5,0.64,L,R,0.5,0.64
50,ie1otv9o,above,0.5,0.67,L,R,0.5,0.67
1,ie1otv9o,above,0.8,0.9,L,L,0.9,0.8
2,ie1otv9o,above,0.8,0.89,L,L,0.89,0.8
3,ie1otv9o,above,0.8,0.88,L,R,0.8,0.88
4,ie1otv9o,above,0.8,0.91,L,L,0.91,0.8
5,ie1otv9o,above,0.8,0.9,R,R,0.8,0.9
6,ie1otv9o,above,0.8,0.89,R,R,0.8,0.89
7,ie1otv9o,above,0.8,0.88,R,R,0.8,0.88
8,ie1otv9o,above,0.8,0.87,R,L,0.87,0.8
9,ie1otv9o,above,0.8,0.9,R,L,0.9,0.8
10,ie1otv9o,above,0.8,0.93,L,L,0.93,0.8
11,ie1otv9o,above,0.8,0.92,L,L,0.92,0.8
12,ie1otv9o,above,0.8,0.91,R,R,0.8,0.91
13,ie1otv9o,above,0.8,0.9,R,R,0.8,0.9
14,ie1otv9o,above,0.8,0.89,R,R,0.8,0.89
15,ie1otv9o,above,0.8,0.88,R,L,0.88,0.8
16,ie1otv9o,above,0.8,0.91,R,R,0.8,0.91
17,ie1otv9o,above,0.8,0.9,L,L,0.9,0.8
18,ie1otv9o,above,0.8,0.89,L,L,0.89,0.8
19,ie1otv9o,above,0.8,0.88,L,R,0.8,0.88
20,ie1otv9o,above,0.8,0.91,R,R,0.8,0.91
21,ie1otv9o,above,0.8,0.9,L,L,0.9,0.8
22,ie1otv9o,above,0.8,0.89,L,L,0.89,0.8
23,ie1otv9o,above,0.8,0.88,R,R,0.8,0.88
24,ie1otv9o,above,0.8,0.87,L,L,0.87,0.8
25,ie1otv9o,above,0.8,0.86,L,L,0.86,0.8
26,ie1otv9o,above,0.8,0.85,R,R,0.8,0.85
27,ie1otv9o,above,0.8,0.84,R,R,0.8,0.84
28,ie1otv9o,above,0.8,0.83,R,R,0.8,0.83
29,ie1otv9o,above,0.8,0.82,L,L,0.82,0.8
30,ie1otv9o,above,0.8,0.81,R,R,0.8,0.81
31,ie1otv9o,above,0.8,0.81,R,L,0.81,0.8
32,ie1otv9o,above,0.8,0.84,R,R,0.8,0.84
33,ie1otv9o,above,0.8,0.83,R,L,0.83,0.8
34,ie1otv9o,above,0.8,0.86,L,L,0.86,0.8
35,ie1otv9o,above,0.8,0.85,R,R,0.8,0.85
36,ie1otv9o,above,0.8,0.84,L,L,0.84,0.8
37,ie1otv9o,above,0.8,0.83,R,R,0.8,0.83
38,ie1otv9o,above,0.8,0.82,R,R,0.8,0.82
39,ie1otv9o,above,0.8,0.81,R,R,0.8,0.81
40,ie1otv9o,above,0.8,0.81,R,L,0.81,0.8
41,ie1otv9o,above,0.8,0.84,R,R,0.8,0.84
42,ie1otv9o,above,0.8,0.83,R,R,0.8,0.83
43,ie1otv9o,above,0.8,0.82,R,R,0.8,0.82
44,ie1otv9o,above,0.8,0.81,R,R,0.8,0.81
45,ie1otv9o,above,0.8,0.81,R,L,0.81,0.8
46,ie1otv9o,above,0.8,0.84,R,L,0.84,0.8
47,ie1otv9o,above,0.8,0.87,R,R,0.8,0.87
48,ie1otv9o,above,0.8,0.86,R,R,0.8,0.86
49,ie1otv9o,above,0.8,0.85,L,L,0.85,0.8
50,ie1otv9o,above,0.8,0.84,L,R,0.8,0.84
1,ie1otv9o,below,0.8,0.7,L,L,0.8,0.7
2,ie1otv9o,below,0.8,0.71,R,R,0.71,0.8
3,ie1otv9o,below,0.8,0.72,L,L,0.8,0.72
4,ie1otv9o,below,0.8,0.73,R,R,0.73,0.8
5,ie1otv9o,below,0.8,0.74,R,R,0.74,0.8
6,ie1otv9o,below,0.8,0.75,L,L,0.8,0.75
7,ie1otv9o,below,0.8,0.76,R,L,0.8,0.76
8,ie1otv9o,below,0.8,0.73,L,L,0.8,0.73
9,ie1otv9o,below,0.8,0.74,R,R,0.74,0.8
10,ie1otv9o,below,0.8,0.75,L,L,0.8,0.75
11,ie1otv9o,below,0.8,0.76,R,R,0.76,0.8
12,ie1otv9o,below,0.8,0.77,L,R,0.77,0.8
13,ie1otv9o,below,0.8,0.74,R,R,0.74,0.8
14,ie1otv9o,below,0.8,0.75,L,L,0.8,0.75
15,ie1otv9o,below,0.8,0.76,R,L,0.8,0.76
16,ie1otv9o,below,0.8,0.73,L,R,0.73,0.8
17,ie1otv9o,below,0.8,0.7,R,R,0.7,0.8
18,ie1otv9o,below,0.8,0.71,L,L,0.8,0.71
19,ie1otv9o,below,0.8,0.72,L,L,0.8,0.72
20,ie1otv9o,below,0.8,0.73,R,R,0.73,0.8
21,ie1otv9o,below,0.8,0.74,L,L,0.8,0.74
22,ie1otv9o,below,0.8,0.75,R,R,0.75,0.8
23,ie1otv9o,below,0.8,0.76,R,R,0.76,0.8
24,ie1otv9o,below,0.8,0.77,R,L,0.8,0.77
25,ie1otv9o,below,0.8,0.74,L,L,0.8,0.74
26,ie1otv9o,below,0.8,0.75,L,L,0.8,0.75
27,ie1otv9o,below,0.8,0.76,L,R,0.76,0.8
28,ie1otv9o,below,0.8,0.73,L,L,0.8,0.73
29,ie1otv9o,below,0.8,0.74,L,L,0.8,0.74
30,ie1otv9o,below,0.8,0.75,L,L,0.8,0.75
31,ie1otv9o,below,0.8,0.76,L,L,0.8,0.76
32,ie1otv9o,below,0.8,0.77,L,L,0.8,0.77
33,ie1otv9o,below,0.8,0.78,L,R,0.78,0.8
34,ie1otv9o,below,0.8,0.75,L,L,0.8,0.75
35,ie1otv9o,below,0.8,0.76,L,R,0.76,0.8
36,ie1otv9o,below,0.8,0.73,L,L,0.8,0.73
37,ie1otv9o,below,0.8,0.74,L,L,0.8,0.74
38,ie1otv9o,below,0.8,0.75,L,L,0.8,0.75
39,ie1otv9o,below,0.8,0.76,R,R,0.76,0.8
40,ie1otv9o,below,0.8,0.77,R,R,0.77,0.8
41,ie1otv9o,below,0.8,0.78,R,R,0.78,0.8
42,ie1otv9o,below,0.8,0.79,R,L,0.8,0.79
43,ie1otv9o,below,0.8,0.76,R,R,0.76,0.8
44,ie1otv9o,below,0.8,0.77,R,R,0.77,0.8
45,ie1otv9o,below,0.8,0.78,R,R,0.78,0.8
46,ie1otv9o,below,0.8,0.79,R,R,0.79,0.8
47,ie1otv9o,below,0.8,0.79,R,R,0.79,0.8
48,ie1otv9o,below,0.8,0.79,R,R,0.79,0.8
49,ie1otv9o,below,0.8,0.79,R,R,0.79,0.8
50,ie1otv9o,below,0.8,0.79,R,R,0.79,0.8
1,ie1otv9o,below,0.5,0.4,L,L,0.5,0.4
2,ie1otv9o,below,0.5,0.41,L,L,0.5,0.41
3,ie1otv9o,below,0.5,0.42,L,L,0.5,0.42
4,ie1otv9o,below,0.5,0.43,L,R,0.43,0.5
5,ie1otv9o,below,0.5,0.4,L,L,0.5,0.4
6,ie1otv9o,below,0.5,0.41,L,R,0.41,0.5
7,ie1otv9o,below,0.5,0.38,L,L,0.5,0.38
8,ie1otv9o,below,0.5,0.39,L,L,0.5,0.39
9,ie1otv9o,below,0.5,0.4,L,L,0.5,0.4
10,ie1otv9o,below,0.5,0.41,L,L,0.5,0.41
11,ie1otv9o,below,0.5,0.42,L,R,0.42,0.5
12,ie1otv9o,below,0.5,0.39,R,R,0.39,0.5
13,ie1otv9o,below,0.5,0.4,L,R,0.4,0.5
14,ie1otv9o,below,0.5,0.37,R,L,0.5,0.37
15,ie1otv9o,below,0.5,0.34,R,R,0.34,0.5
16,ie1otv9o,below,0.5,0.35,R,R,0.35,0.5
17,ie1otv9o,below,0.5,0.36,R,R,0.36,0.5
18,ie1otv9o,below,0.5,0.37,R,L,0.5,0.37
19,ie1otv9o,below,0.5,0.34,R,L,0.5,0.34
20,ie1otv9o,below,0.5,0.31,R,L,0.5,0.31
21,ie1otv9o,below,0.5,0.28,R,L,0.5,0.28
22,ie1otv9o,below,0.5,0.25,R,R,0.25,0.5
23,ie1otv9o,below,0.5,0.26,R,L,0.5,0.26
24,ie1otv9o,below,0.5,0.23,R,L,0.5,0.23
25,ie1otv9o,below,0.5,0.2,R,L,0.5,0.2
26,ie1otv9o,below,0.5,0.17,L,R,0.17,0.5
27,ie1otv9o,below,0.5,0.14,R,R,0.14,0.5
28,ie1otv9o,below,0.5,0.15,R,L,0.5,0.15
29,ie1otv9o,below,0.5,0.12,R,R,0.12,0.5
30,ie1otv9o,below,0.5,0.13,R,L,0.5,0.13
31,ie1otv9o,below,0.5,0.1,R,L,0.5,0.1
32,ie1otv9o,below,0.5,0.07,R,L,0.5,0.07
33,ie1otv9o,below,0.5,0.04,R,L,0.5,0.04
34,ie1otv9o,below,0.5,0.01,R,L,0.5,0.01
35,ie1otv9o,below,0.5,0,R,R,0,0.5
36,ie1otv9o,below,0.5,0.01,R,R,0.01,0.5
37,ie1otv9o,below,0.5,0.02,R,L,0.5,0.02
38,ie1otv9o,below,0.5,0,R,R,0,0.5
39,ie1otv9o,below,0.5,0.01,R,L,0.5,0.01
40,ie1otv9o,below,0.5,0,R,L,0.5,0
41,ie1otv9o,below,0.5,0,R,R,0,0.5
42,ie1otv9o,below,0.5,0.01,L,R,0.01,0.5
43,ie1otv9o,below,0.5,0,R,L,0.5,0
44,ie1otv9o,below,0.5,0,R,R,0,0.5
45,ie1otv9o,below,0.5,0.01,R,R,0.01,0.5
46,ie1otv9o,below,0.5,0.02,R,R,0.02,0.5
47,ie1otv9o,below,0.5,0.03,R,R,0.03,0.5
48,ie1otv9o,below,0.5,0.04,R,R,0.04,0.5
49,ie1otv9o,below,0.5,0.05,R,R,0.05,0.5
50,ie1otv9o,below,0.5,0.06,R,R,0.06,0.5
1,ie1otuyu,above,0.5,0.6,R,L,0.6,0.5
2,ie1otuyu,above,0.5,0.63,R,R,0.5,0.63
3,ie1otuyu,above,0.5,0.62,L,R,0.5,0.62
4,ie1otuyu,above,0.5,0.65,R,R,0.5,0.65
5,ie1otuyu,above,0.5,0.64,R,R,0.5,0.64
6,ie1otuyu,above,0.5,0.63,R,R,0.5,0.63
7,ie1otuyu,above,0.5,0.62,R,R,0.5,0.62
8,ie1otuyu,above,0.5,0.61,L,L,0.61,0.5
9,ie1otuyu,above,0.5,0.6,L,L,0.6,0.5
10,ie1otuyu,above,0.5,0.59,R,R,0.5,0.59
11,ie1otuyu,above,0.5,0.58,R,R,0.5,0.58
12,ie1otuyu,above,0.5,0.57,L,R,0.5,0.57
13,ie1otuyu,above,0.5,0.6,R,R,0.5,0.6
14,ie1otuyu,above,0.5,0.59,R,R,0.5,0.59
15,ie1otuyu,above,0.5,0.58,R,R,0.5,0.58
16,ie1otuyu,above,0.5,0.57,R,L,0.57,0.5
17,ie1otuyu,above,0.5,0.6,R,L,0.6,0.5
18,ie1otuyu,above,0.5,0.63,L,L,0.63,0.5
19,ie1otuyu,above,0.5,0.62,R,R,0.5,0.62
20,ie1otuyu,above,0.5,0.61,R,R,0.5,0.61
21,ie1otuyu,above,0.5,0.6,R,R,0.5,0.6
22,ie1otuyu,above,0.5,0.59,R,R,0.5,0.59
23,ie1otuyu,above,0.5,0.58,R,L,0.58,0.5
24,ie1otuyu,above,0.5,0.61,R,R,0.5,0.61
25,ie1otuyu,above,0.5,0.6,R,R,0.5,0.6
26,ie1otuyu,above,0.5,0.59,R,R,0.5,0.59
27,ie1otuyu,above,0.5,0.58,R,L,0.58,0.5
28,ie1otuyu,above,0.5,0.61,L,L,0.61,0.5
29,ie1otuyu,above,0.5,0.6,L,L,0.6,0.5
30,ie1otuyu,above,0.5,0.59,L,L,0.59,0.5
31,ie1otuyu,above,0.5,0.58,L,L,0.58,0.5
32,ie1otuyu,above,0.5,0.57,R,R,0.5,0.57
33,ie1otuyu,above,0.5,0.56,R,R,0.5,0.56
34,ie1otuyu,above,0.5,0.55,L,L,0.55,0.5
35,ie1otuyu,above,0.5,0.54,R,R,0.5,0.54
36,ie1otuyu,above,0.5,0.53,L,R,0.5,0.53
37,ie1otuyu,above,0.5,0.56,R,R,0.5,0.56
38,ie1otuyu,above,0.5,0.55,R,R,0.5,0.55
39,ie1otuyu,above,0.5,0.54,R,R,0.5,0.54
40,ie1otuyu,above,0.5,0.53,L,R,0.5,0.53
41,ie1otuyu,above,0.5,0.56,L,L,0.56,0.5
42,ie1otuyu,above,0.5,0.55,L,L,0.55,0.5
43,ie1otuyu,above,0.5,0.54,R,R,0.5,0.54
44,ie1otuyu,above,0.5,0.53,R,L,0.53,0.5
45,ie1otuyu,above,0.5,0.56,R,R,0.5,0.56
46,ie1otuyu,above,0.5,0.55,R,L,0.55,0.5
47,ie1otuyu,above,0.5,0.58,L,R,0.5,0.58
48,ie1otuyu,above,0.5,0.61,L,L,0.61,0.5
49,ie1otuyu,above,0.5,0.6,R,R,0.5,0.6
50,ie1otuyu,above,0.5,0.59,R,R,0.5,0.59
1,ie1otuyu,above,0.8,0.9,R,R,0.8,0.9
2,ie1otuyu,above,0.8,0.89,R,R,0.8,0.89
3,ie1otuyu,above,0.8,0.88,R,R,0.8,0.88
4,ie1otuyu,above,0.8,0.87,R,R,0.8,0.87
5,ie1otuyu,above,0.8,0.86,R,R,0.8,0.86
6,ie1otuyu,above,0.8,0.85,R,R,0.8,0.85
7,ie1otuyu,above,0.8,0.84,R,R,0.8,0.84
8,ie1otuyu,above,0.8,0.83,R,R,0.8,0.83
9,ie1otuyu,above,0.8,0.82,L,L,0.82,0.8
10,ie1otuyu,above,0.8,0.81,R,L,0.81,0.8
11,ie1otuyu,above,0.8,0.84,R,R,0.8,0.84
12,ie1otuyu,above,0.8,0.83,R,L,0.83,0.8
13,ie1otuyu,above,0.8,0.86,L,L,0.86,0.8
14,ie1otuyu,above,0.8,0.85,R,R,0.8,0.85
15,ie1otuyu,above,0.8,0.84,R,R,0.8,0.84
16,ie1otuyu,above,0.8,0.83,L,R,0.8,0.83
17,ie1otuyu,above,0.8,0.86,R,R,0.8,0.86
18,ie1otuyu,above,0.8,0.85,R,R,0.8,0.85
19,ie1otuyu,above,0.8,0.84,R,R,0.8,0.84
20,ie1otuyu,above,0.8,0.83,R,L,0.83,0.8
21,ie1otuyu,above,0.8,0.86,L,L,0.86,0.8
22,ie1otuyu,above,0.8,0.85,R,R,0.8,0.85
23,ie1otuyu,above,0.8,0.84,L,L,0.84,0.8
24,ie1otuyu,above,0.8,0.83,L,L,0.83,0.8
25,ie1otuyu,above,0.8,0.82,L,L,0.82,0.8
26,ie1otuyu,above,0.8,0.81,L,R,0.8,0.81
27,ie1otuyu,above,0.8,0.84,R,R,0.8,0.84
28,ie1otuyu,above,0.8,0.83,L,L,0.83,0.8
29,ie1otuyu,above,0.8,0.82,R,R,0.8,0.82
30,ie1otuyu,above,0.8,0.81,R,R,0.8,0.81
31,ie1otuyu,above,0.8,0.81,R,L,0.81,0.8
32,ie1otuyu,above,0.8,0.84,R,R,0.8,0.84
33,ie1otuyu,above,0.8,0.83,R,R,0.8,0.83
34,ie1otuyu,above,0.8,0.82,R,R,0.8,0.82
35,ie1otuyu,above,0.8,0.81,L,L,0.81,0.8
36,ie1otuyu,above,0.8,0.81,R,R,0.8,0.81
37,ie1otuyu,above,0.8,0.81,R,L,0.81,0.8
38,ie1otuyu,above,0.8,0.84,R,L,0.84,0.8
39,ie1otuyu,above,0.8,0.87,R,R,0.8,0.87
40,ie1otuyu,above,0.8,0.86,L,L,0.86,0.8
41,ie1otuyu,above,0.8,0.85,L,L,0.85,0.8
42,ie1otuyu,above,0.8,0.84,L,L,0.84,0.8
43,ie1otuyu,above,0.8,0.83,L,L,0.83,0.8
44,ie1otuyu,above,0.8,0.82,L,L,0.82,0.8
45,ie1otuyu,above,0.8,0.81,L,R,0.8,0.81
46,ie1otuyu,above,0.8,0.84,R,R,0.8,0.84
47,ie1otuyu,above,0.8,0.83,R,R,0.8,0.83
48,ie1otuyu,above,0.8,0.82,L,L,0.82,0.8
49,ie1otuyu,above,0.8,0.81,R,R,0.8,0.81
50,ie1otuyu,above,0.8,0.81,L,R,0.8,0.81
1,ie1otuyu,below,0.8,0.7,L,L,0.8,0.7
2,ie1otuyu,below,0.8,0.71,R,R,0.71,0.8
3,ie1otuyu,below,0.8,0.72,R,R,0.72,0.8
4,ie1otuyu,below,0.8,0.73,L,L,0.8,0.73
5,ie1otuyu,below,0.8,0.74,R,R,0.74,0.8
6,ie1otuyu,below,0.8,0.75,L,L,0.8,0.75
7,ie1otuyu,below,0.8,0.76,R,R,0.76,0.8
8,ie1otuyu,below,0.8,0.77,R,R,0.77,0.8
9,ie1otuyu,below,0.8,0.78,R,R,0.78,0.8
10,ie1otuyu,below,0.8,0.79,R,L,0.8,0.79
11,ie1otuyu,below,0.8,0.76,R,L,0.8,0.76
12,ie1otuyu,below,0.8,0.73,R,R,0.73,0.8
13,ie1otuyu,below,0.8,0.74,R,R,0.74,0.8
14,ie1otuyu,below,0.8,0.75,R,R,0.75,0.8
15,ie1otuyu,below,0.8,0.76,R,R,0.76,0.8
16,ie1otuyu,below,0.8,0.77,L,L,0.8,0.77
17,ie1otuyu,below,0.8,0.78,R,R,0.78,0.8
18,ie1otuyu,below,0.8,0.79,R,L,0.8,0.79
19,ie1otuyu,below,0.8,0.76,L,L,0.8,0.76
20,ie1otuyu,below,0.8,0.77,R,R,0.77,0.8
21,ie1otuyu,below,0.8,0.78,R,R,0.78,0.8
22,ie1otuyu,below,0.8,0.79,R,L,0.8,0.79
23,ie1otuyu,below,0.8,0.76,R,R,0.76,0.8
24,ie1otuyu,below,0.8,0.77,R,L,0.8,0.77
25,ie1otuyu,below,0.8,0.74,L,L,0.8,0.74
26,ie1otuyu,below,0.8,0.75,L,L,0.8,0.75
27,ie1otuyu,below,0.8,0.76,L,L,0.8,0.76
28,ie1otuyu,below,0.8,0.77,R,R,0.77,0.8
29,ie1otuyu,below,0.8,0.78,R,R,0.78,0.8
30,ie1otuyu,below,0.8,0.79,R,R,0.79,0.8
31,ie1otuyu,below,0.8,0.79,R,R,0.79,0.8
32,ie1otuyu,below,0.8,0.79,R,L,0.8,0.79
33,ie1otuyu,below,0.8,0.76,R,R,0.76,0.8
34,ie1otuyu,below,0.8,0.77,L,L,0.8,0.77
35,ie1otuyu,below,0.8,0.78,L,L,0.8,0.78
36,ie1otuyu,below,0.8,0.79,R,L,0.8,0.79
37,ie1otuyu,below,0.8,0.76,R,L,0.8,0.76
38,ie1otuyu,below,0.8,0.73,R,R,0.73,0.8
39,ie1otuyu,below,0.8,0.74,R,R,0.74,0.8
40,ie1otuyu,below,0.8,0.75,L,L,0.8,0.75
41,ie1otuyu,below,0.8,0.76,R,R,0.76,0.8
42,ie1otuyu,below,0.8,0.77,R,R,0.77,0.8
43,ie1otuyu,below,0.8,0.78,R,R,0.78,0.8
44,ie1otuyu,below,0.8,0.79,R,R,0.79,0.8
45,ie1otuyu,below,0.8,0.79,R,R,0.79,0.8
46,ie1otuyu,below,0.8,0.79,R,R,0.79,0.8
47,ie1otuyu,below,0.8,0.79,R,R,0.79,0.8
48,ie1otuyu,below,0.8,0.79,R,R,0.79,0.8
49,ie1otuyu,below,0.8,0.79,R,L,0.8,0.79
50,ie1otuyu,below,0.8,0.76,L,L,0.8,0.76
1,ie1otuyu,below,0.5,0.4,R,L,0.5,0.4
2,ie1otuyu,below,0.5,0.37,R,R,0.37,0.5
3,ie1otuyu,below,0.5,0.38,R,R,0.38,0.5
4,ie1otuyu,below,0.5,0.39,L,L,0.5,0.39
5,ie1otuyu,below,0.5,0.4,L,R,0.4,0.5
6,ie1otuyu,below,0.5,0.37,R,L,0.5,0.37
7,ie1otuyu,below,0.5,0.34,R,R,0.34,0.5
8,ie1otuyu,below,0.5,0.35,L,L,0.5,0.35
9,ie1otuyu,below,0.5,0.36,L,L,0.5,0.36
10,ie1otuyu,below,0.5,0.37,R,R,0.37,0.5
11,ie1otuyu,below,0.5,0.38,L,L,0.5,0.38
12,ie1otuyu,below,0.5,0.39,R,R,0.39,0.5
13,ie1otuyu,below,0.5,0.4,R,L,0.5,0.4
14,ie1otuyu,below,0.5,0.37,L,L,0.5,0.37
15,ie1otuyu,below,0.5,0.38,R,R,0.38,0.5
16,ie1otuyu,below,0.5,0.39,L,L,0.5,0.39
17,ie1otuyu,below,0.5,0.4,R,R,0.4,0.5
18,ie1otuyu,below,0.5,0.41,R,R,0.41,0.5
19,ie1otuyu,below,0.5,0.42,L,L,0.5,0.42
20,ie1otuyu,below,0.5,0.43,R,L,0.5,0.43
21,ie1otuyu,below,0.5,0.4,R,R,0.4,0.5
22,ie1otuyu,below,0.5,0.41,L,L,0.5,0.41
23,ie1otuyu,below,0.5,0.42,R,R,0.42,0.5
24,ie1otuyu,below,0.5,0.43,L,L,0.5,0.43
25,ie1otuyu,below,0.5,0.44,L,L,0.5,0.44
26,ie1otuyu,below,0.5,0.45,L,L,0.5,0.45
27,ie1otuyu,below,0.5,0.46,L,L,0.5,0.46
28,ie1otuyu,below,0.5,0.47,R,R,0.47,0.5
29,ie1otuyu,below,0.5,0.48,R,L,0.5,0.48
30,ie1otuyu,below,0.5,0.45,R,R,0.45,0.5
31,ie1otuyu,below,0.5,0.46,R,R,0.46,0.5
32,ie1otuyu,below,0.5,0.47,R,L,0.5,0.47
33,ie1otuyu,below,0.5,0.44,R,R,0.44,0.5
34,ie1otuyu,below,0.5,0.45,L,R,0.45,0.5
35,ie1otuyu,below,0.5,0.42,L,R,0.42,0.5
36,ie1otuyu,below,0.5,0.39,R,R,0.39,0.5
37,ie1otuyu,below,0.5,0.4,L,L,0.5,0.4
38,ie1otuyu,below,0.5,0.41,R,L,0.5,0.41
39,ie1otuyu,below,0.5,0.38,L,R,0.38,0.5
40,ie1otuyu,below,0.5,0.35,L,R,0.35,0.5
41,ie1otuyu,below,0.5,0.32,L,L,0.5,0.32
42,ie1otuyu,below,0.5,0.33,R,R,0.33,0.5
43,ie1otuyu,below,0.5,0.34,L,L,0.5,0.34
44,ie1otuyu,below,0.5,0.35,L,R,0.35,0.5
45,ie1otuyu,below,0.5,0.32,R,R,0.32,0.5
46,ie1otuyu,below,0.5,0.33,L,L,0.5,0.33
47,ie1otuyu,below,0.5,0.34,L,L,0.5,0.34
48,ie1otuyu,below,0.5,0.35,R,R,0.35,0.5
49,ie1otuyu,below,0.5,0.36,L,R,0.36,0.5
50,ie1otuyu,below,0.5,0.33,L,L,0.5,0.33
1,ie1otsb4,above,0.5,0.6,L,L,0.6,0.5
2,ie1otsb4,above,0.5,0.59,R,R,0.5,0.59
3,ie1otsb4,above,0.5,0.58,R,R,0.5,0.58
4,ie1otsb4,above,0.5,0.57,R,R,0.5,0.57
5,ie1otsb4,above,0.5,0.56,R,R,0.5,0.56
6,ie1otsb4,above,0.5,0.55,R,R,0.5,0.55
7,ie1otsb4,above,0.5,0.54,R,R,0.5,0.54
8,ie1otsb4,above,0.5,0.53,R,R,0.5,0.53
9,ie1otsb4,above,0.5,0.52,R,R,0.5,0.52
10,ie1otsb4,above,0.5,0.51,R,R,0.5,0.51
11,ie1otsb4,above,0.5,0.51,R,L,0.51,0.5
12,ie1otsb4,above,0.5,0.54,R,R,0.5,0.54
13,ie1otsb4,above,0.5,0.53,L,L,0.53,0.5
14,ie1otsb4,above,0.5,0.52,L,R,0.5,0.52
15,ie1otsb4,above,0.5,0.55,R,L,0.55,0.5
16,ie1otsb4,above,0.5,0.58,R,R,0.5,0.58
17,ie1otsb4,above,0.5,0.57,R,R,0.5,0.57
18,ie1otsb4,above,0.5,0.56,R,R,0.5,0.56
19,ie1otsb4,above,0.5,0.55,R,R,0.5,0.55
20,ie1otsb4,above,0.5,0.54,L,R,0.5,0.54
21,ie1otsb4,above,0.5,0.57,R,R,0.5,0.57
22,ie1otsb4,above,0.5,0.56,R,L,0.56,0.5
23,ie1otsb4,above,0.5,0.59,L,L,0.59,0.5
24,ie1otsb4,above,0.5,0.58,L,L,0.58,0.5
25,ie1otsb4,above,0.5,0.57,L,L,0.57,0.5
26,ie1otsb4,above,0.5,0.56,L,L,0.56,0.5
27,ie1otsb4,above,0.5,0.55,R,R,0.5,0.55
